1.1138 , 1.7616 , -174.7930 , 0.1044 , 3.5705 , -4.0982 , 1.59
0.7554 , 1.6403 , -163.9863 , 0.0321 , 3.5187 , -4.0445 , 1.60
0.5392 , 1.5080 , -152.0451 , -0.0393 , 3.4661 , -3.9910 , 1.61
0.5822 , 1.5028 , -141.5977 , -0.1097 , 3.4127 , -3.9378 , 1.62
0.4490 , 1.4708 , -131.6481 , -0.1791 , 3.3584 , -3.8848 , 1.63
0.3774 , 1.4268 , -119.9249 , -0.2472 , 3.3033 , -3.8321 , 1.64
0.4309 , 1.5750 , -111.5166 , -0.3141 , 3.2472 , -3.7796 , 1.65
0.4640 , 1.5690 , -102.7087 , -0.3796 , 3.1903 , -3.7273 , 1.66
0.6207 , 1.4915 , -92.8349 , -0.4436 , 3.1326 , -3.6753 , 1.67
0.7344 , 1.1743 , -83.4806 , -0.5059 , 3.0740 , -3.6235 , 1.68
0.4475 , 1.3094 , -73.4021 , -0.5665 , 3.0146 , -3.5720 , 1.69
0.2878 , 1.3618 , -62.0575 , -0.6253 , 2.9545 , -3.5209 , 1.70
0.2846 , 1.1382 , -55.5601 , -0.6821 , 2.8939 , -3.4700 , 1.71
0.2901 , 1.2110 , -46.5240 , -0.7369 , 2.8327 , -3.4195 , 1.72
0.2445 , 1.1176 , -38.0666 , -0.7897 , 2.7711 , -3.3693 , 1.73
0.1034 , 1.2479 , -29.3705 , -0.8403 , 2.7093 , -3.3195 , 1.74
0.0392 , 1.0785 , -21.8010 , -0.8888 , 2.6473 , -3.2701 , 1.75
0.1683 , 0.8821 , -13.3571 , -0.9351 , 2.5853 , -3.2211 , 1.76
0.0628 , 0.8958 , -5.2641 , -0.9792 , 2.5235 , -3.1725 , 1.77
-0.0216 , 0.9504 , 3.1815 , -1.0211 , 2.4620 , -3.1244 , 1.78
-0.2125 , 0.7960 , 11.0898 , -1.0610 , 2.4009 , -3.0767 , 1.79
-0.2951 , 0.6864 , 19.6210 , -1.0987 , 2.3404 , -3.0295 , 1.80
-0.4438 , 0.4667 , 26.7615 , -1.1344 , 2.2805 , -2.9827 , 1.81
-0.5722 , 0.3432 , 35.2809 , -1.1680 , 2.2215 , -2.9364 , 1.82
-0.2657 , 0.2610 , 44.3131 , -1.1998 , 2.1633 , -2.8906 , 1.83
-0.3614 , 0.0873 , 56.1432 , -1.2297 , 2.1061 , -2.8452 , 1.84
-0.3572 , 0.2042 , 67.7874 , -1.2578 , 2.0499 , -2.8004 , 1.85
-0.4849 , 0.5263 , 77.6206 , -1.2842 , 1.9948 , -2.7560 , 1.86
-0.4113 , 0.5816 , 85.8260 , -1.3090 , 1.9408 , -2.7121 , 1.87
-0.3411 , 0.4866 , 91.8557 , -1.3323 , 1.8880 , -2.6686 , 1.88
-0.3879 , 0.2614 , 98.5916 , -1.3541 , 1.8363 , -2.6256 , 1.89
-0.2657 , 0.3796 , 109.1663 , -1.3745 , 1.7858 , -2.5831 , 1.90
-0.3792 , 0.3614 , 117.1849 , -1.3935 , 1.7363 , -2.5411 , 1.91
-0.6499 , 0.1748 , 126.1249 , -1.4113 , 1.6880 , -2.4995 , 1.92
-0.1568 , -0.0330 , 132.0836 , -1.4278 , 1.6408 , -2.4584 , 1.93
-0.6984 , 0.2924 , 143.1748 , -1.4432 , 1.5946 , -2.4177 , 1.94
-0.8301 , 0.0736 , 149.5100 , -1.4574 , 1.5494 , -2.3775 , 1.95
-1.0329 , 0.0875 , 157.7770 , -1.4705 , 1.5052 , -2.3377 , 1.96
-0.7386 , 0.1338 , 163.9231 , -1.4826 , 1.4619 , -2.2984 , 1.97
-0.5076 , -0.0325 , 169.8073 , -1.4937 , 1.4194 , -2.2595 , 1.98
-0.3166 , -0.5008 , 173.5554 , -1.5037 , 1.3778 , -2.2211 , 1.99
-0.6450 , -0.3565 , -177.4632 , -1.5127 , 1.3369 , -2.1832 , 2.00
-0.3208 , -0.4349 , -170.1383 , -1.5208 , 1.2968 , -2.1457 , 2.01
-0.5727 , -0.2111 , -159.1641 , -1.5278 , 1.2575 , -2.1086 , 2.02
-0.7277 , -0.4949 , -150.8780 , -1.5340 , 1.2188 , -2.0721 , 2.03
-0.4721 , -0.8204 , -145.1911 , -1.5391 , 1.1808 , -2.0360 , 2.04
-0.4907 , -0.5443 , -134.7215 , -1.5434 , 1.1435 , -2.0004 , 2.05
-0.7245 , -0.6182 , -126.5029 , -1.5467 , 1.1069 , -1.9652 , 2.06
-0.8390 , -0.2667 , -116.1323 , -1.5491 , 1.0709 , -1.9306 , 2.07
-0.8742 , -0.4692 , -110.8742 , -1.5507 , 1.0356 , -1.8965 , 2.08
-0.5495 , -0.6404 , -106.3671 , -1.5513 , 1.0010 , -1.8628 , 2.09
-0.1874 , -0.6253 , -101.1483 , -1.5511 , 0.9671 , -1.8297 , 2.10
-0.3524 , -0.2653 , -93.0898 , -1.5500 , 0.9338 , -1.7971 , 2.11
-0.4170 , -0.5488 , -86.5838 , -1.5481 , 0.9013 , -1.7650 , 2.12
-0.6514 , -0.6285 , -79.3338 , -1.5455 , 0.8695 , -1.7335 , 2.13
-0.7414 , -0.6878 , -73.4742 , -1.5420 , 0.8384 , -1.7024 , 2.14
-0.7790 , -0.7314 , -67.8052 , -1.5378 , 0.8081 , -1.6719 , 2.15
-0.7684 , -0.7067 , -61.2411 , -1.5329 , 0.7786 , -1.6419 , 2.16
-0.5940 , -0.9996 , -54.8274 , -1.5273 , 0.7499 , -1.6125 , 2.17
-0.7949 , -0.8182 , -42.7657 , -1.5210 , 0.7220 , -1.5836 , 2.18
-0.6330 , -1.0564 , -37.1712 , -1.5141 , 0.6948 , -1.5552 , 2.19
-0.7891 , -1.2096 , -28.8100 , -1.5066 , 0.6686 , -1.5274 , 2.20
-0.5949 , -0.9814 , -19.3156 , -1.4986 , 0.6431 , -1.5001 , 2.21
-0.5484 , -0.8722 , -11.9869 , -1.4900 , 0.6185 , -1.4733 , 2.22
-0.6765 , -0.9411 , -3.2959 , -1.4809 , 0.5947 , -1.4470 , 2.23
-0.6639 , -1.1757 , 3.9033 , -1.4713 , 0.5717 , -1.4213 , 2.24
-0.4928 , -1.1440 , 10.1711 , -1.4613 , 0.5495 , -1.3961 , 2.25
-0.5851 , -1.1113 , 18.3851 , -1.4508 , 0.5281 , -1.3714 , 2.26
-0.4687 , -1.2139 , 24.8582 , -1.4400 , 0.5076 , -1.3472 , 2.27
-0.5517 , -1.1192 , 32.8894 , -1.4288 , 0.4878 , -1.3235 , 2.28
-0.3858 , -1.2501 , 38.9827 , -1.4172 , 0.4687 , -1.3003 , 2.29
-0.4655 , -1.3644 , 47.5291 , -1.4054 , 0.4505 , -1.2776 , 2.30
-0.4526 , -1.2891 , 57.0817 , -1.3932 , 0.4329 , -1.2554 , 2.31
-0.7260 , -1.4500 , 64.9746 , -1.3807 , 0.4161 , -1.2336 , 2.32
-0.4604 , -1.5143 , 69.9829 , -1.3679 , 0.3999 , -1.2124 , 2.33
-0.5885 , -1.5208 , 77.3998 , -1.3549 , 0.3844 , -1.1916 , 2.34
-0.6776 , -1.3314 , 86.0672 , -1.3417 , 0.3696 , -1.1713 , 2.35
-0.4637 , -1.1361 , 93.3419 , -1.3282 , 0.3553 , -1.1514 , 2.36
-0.5900 , -1.2176 , 101.0238 , -1.3146 , 0.3417 , -1.1320 , 2.37
-0.2624 , -1.4423 , 106.9737 , -1.3007 , 0.3287 , -1.1131 , 2.38
-0.4806 , -1.5840 , 114.2377 , -1.2866 , 0.3163 , -1.0946 , 2.39
-0.0101 , -1.6485 , 120.0004 , -1.2724 , 0.3044 , -1.0766 , 2.40
-0.2580 , -1.8091 , 127.9535 , -1.2580 , 0.2930 , -1.0590 , 2.41
-0.1008 , -1.7554 , 136.4184 , -1.2434 , 0.2822 , -1.0418 , 2.42
-0.1034 , -1.4864 , 149.2092 , -1.2288 , 0.2719 , -1.0251 , 2.43
-0.4577 , -1.4129 , 158.6908 , -1.2139 , 0.2621 , -1.0088 , 2.44
0.0515 , -1.3116 , 165.1493 , -1.1990 , 0.2528 , -0.9929 , 2.45
0.0534 , -1.1901 , 174.3245 , -1.1839 , 0.2440 , -0.9774 , 2.46
-0.1444 , -1.2923 , -177.3089 , -1.1688 , 0.2356 , -0.9623 , 2.47
-0.4048 , -1.6687 , -170.3845 , -1.1536 , 0.2277 , -0.9476 , 2.48
